82,Pb,Lead,206,205.97444,,,,,,
82,Pb,Lead,207,206.975872,,,,,,
82,Pb,Lead,208,207.976627,,,,,,
82,Pb,Lead,209,208.981065,,,,,,
82,Pb,Lead,210,209.984163,,,,,,
82,Pb,Lead,211,210.988735,,,,,,
82,Pb,Lead,212,211.991871,,,,,,
83,Bi,Bismuth,206,205.978478,,,,,,
83,Bi,Bismuth,207,206.978446,,,,,,
83,Bi,Bismuth,208,207.979717,,,,,,
83,Bi,Bismuth,209,208.980374,,,,,,
83,Bi,Bismuth,210,209.984095,,,,,,
83,Bi,Bismuth,211,210.987255,,,,,,
83,Bi,Bismuth,212,211.991255,,,,,,
84,Po,Polonium,206,205.980456,,,,,,
84,Po,Polonium,207,206.98157,,,,,,
84,Po,Polonium,208,207.981222,,,,,,
84,Po,Polonium,209,208.982404,,,,,,
84,Po,Polonium,210,209.982848,,,,,,
84,Po,Polonium,211,210.986627,,,,,,
85,At,Astatine,208,207.98651,,,,,,
85,At,Astatine,209,208.986149,,,,,,
85,At,Astatine,210,209.987126,,,,,,
85,At,Astatine,211,210.987469 ,,,,,,
85,At,Astatine,212,211.990725,,,,,,
85,At,Astatine,213,212.992911,,,,,,
86,Rn,Radon,207,206.99069,,,,,,
86,Rn,Radon,210,209.989669,,,,,,
86,Rn,Radon,211,210.990576,,,,,,
86,Rn,Radon,212,211.990697,,,,,,
86,Rn,Radon,218,218.00558,,,,,,
86,Rn,Radon,222,222.017571,,,,,,
87,Fr,Francium,209,208.99587,,,,,,
87,Fr,Francium,212,211.99613,,,,,,
87,Fr,Francium,215,215.00031,,,,,,
87,Fr,Francium,220,220.012293,,,,,,
87,Fr,Francium,223,223.019733,,,,,,
88,Ra,Radium,222,222.015353,,,,,,
88,Ra,Radium,223,223.018501,,,,,,
88,Ra,Radium,224,224.020186,,,,,,
88,Ra,Radium,225,225.023604,,,,,,
88,Ra,Radium,226,226.025403,,,,,,
88,Ra,Radium,227,227.029171,,,,,,
89,Ac,Actinium,224,224.021685,,,,,,
89,Ac,Actinium,225,225.023205,,,,,,
89,Ac,Actinium,226,226.026084,,,,,,
89,Ac,Actinium,227,227.02775,,,,,,
89,Ac,Actinium,228,228.031015,,,,,,
90,Th,Thorium,228,228.028715,,,,,,
90,Th,Thorium,229,229.031755,,,,,,
90,Th,Thorium,230,230.033128,,,,,,
90,Th,Thorium,231,231.036299,,,,,,
90,Th,Thorium,232,232.038051,,,,,,
90,Th,Thorium,233,233.041577,,,,,,
91,Pa,Protactinium,229,239.032073,,,,,,
91,Pa,Protactinium,230,230.034527,,,,,,
91,Pa,Protactinium,231,231.03588,,,,,,
91,Pa,Protactinium,232,232.038565,,,,,,
91,Pa,Protactinium,233,233.040243,,,,,,
92,U,Uranium,233,233.039628,,,,,,
92,U,Uranium,234,234.040947,,,,,,
92,U,Uranium,235,235.043924,,,,,,
92,U,Uranium,236,236.045563,,,,,,
92,U,Uranium,237,237.048725,,,,,,
92,U,Uranium,238,238.050785,,,,,,
92,U,Uranium,239,239.05429,,,,,,
93,Np,Neptunium,236,236.04655,,,,,,
93,Np,Neptunium,237,237.048168,,,,,,
93,Np,Neptunium,238,238.050941,,,,,,
93,Np,Neptunium,239,239.052933,,,,,,
94,Pu,Plutonium,237,237.048401,,,,,,
94,Pu,Plutonium,238,238.049555,,,,,,
94,Pu,Plutonium,239,239.052158,,,,,,
94,Pu,Plutonium,240,240.053808,,,,,,
94,Pu,Plutonium,241,241.056846,,,,,,
94,Pu,Plutonium,242,242.058737,,,,,,
94,Pu,Plutonium,243,243.061998,,,,,,
95,Am,Americium,240,240.055278,,,,,,
95,Am,Americium,241,241.056824,,,,,,
95,Am,Americium,242,242.059542,,,,,,
95,Am,Americium,243,243.061375,,,,,,
95,Am,Americium,244,244.064279,,,,,,
96,Cm,Curium,246,246.067218,,,,,,
96,Cm,Curium,247,247.070347,,,,,,
96,Cm,Curium,248,248.072343,,,,,,
96,Cm,Curium,249,249.075948,,,,,,
97,Bk,Berkelium,246,246.06872,,,,,,
97,Bk,Berkelium,247,247.0703,,,,,,
98,Cf,Californium,251,251.07958,,,,,,
98,Cf,Californium,252,252.081621,,,,,,
99,Es,Einsteinium,252,252.082944,,,,,,
99,Es,Einsteinium,253,253.084818,,,,,,
100,Fm,Fermium,256,256.091767,,,,,,
100,Fm,Fermium,257,257.095099,,,,,,
101,Md,Mendelevium,257,257.09558,,,,,,
101,Md,Mendelevium,258,258.09857,,,,,,
102,No,Nobelium,258,258.09815,,,,,,
102,No,Nobelium,259,259.100931,,,,,,
103,Lr,Lawrencium,260,260.10532,,,,,,
104,Rf,Rutherfordium,261,261.10869,,,,,,
105,Db,Dubnium,261,261.11182,,,,,,
105,Db,Dubnium,262,262.11376,,,,,,
106,Sg,Seaborgium,263,263.11822,,,,,,
107,Bh,Bohrium,262,262.12293,,,,,,
